fips,week_number,VHb,fb_hesitant,aspe_hesitant
01037,40,0.9065211674993426,0.2945875809436021,
01039,15,0.9342898303589804,0.3867062681828383,
01039,20,0.9726666028035892,0.3343187352170364,
01039,23,0.9813053567343204,0.3559859946915738,0.17582946
01039,25,0.9715624175244127,0.3821587807167615,
01039,30,0.9877037950404164,0.393057867947899,
01039,35,0.9393211488250652,0.3121277325763549,
01039,40,0.9296910324039186,0.3057226717176164,
01041,15,0.945526524148852,0.4054654670361407,
01041,20,0.9565813136935856,0.3742954145974388,
01041,23,0.9886768901569186,0.338446337753896,0.17582946
01041,25,0.9821652625918624,0.3363054359399267,
01041,30,0.9907134976094152,0.3533765972123133,
01041,35,0.9700866648029074,0.3288384634379639,
01041,40,0.9350900988180584,0.313597611476629,
01043,15,0.9519163949323782,0.4291106023789549,
01043,20,0.957785822193085,0.3684364414490002,
01043,23,0.97898470405675,0.3695226683739677,0.1805307
01043,25,0.9770725736633132,0.3951855903762943,
01043,30,0.9885006431065106,0.4178843615063666,
01043,35,0.9545079991915296,0.3369555296115801,
01043,40,0.9113518512402152,0.3495885136217925,
01045,15,0.9264044677930806,0.3398469154584047,
01045,20,0.9305646706744022,0.3492606693851275,
01045,23,0.9588322308744311,0.3465653327629277,0.17683347
01045,25,0.957786276972257,0.3628663235824377,
01045,30,0.9740166221608808,0.363068431524962,
01045,35,0.9369548347043304,0.3021527447507745,
01045,40,0.9025523604283118,0.3254224699122236,
01047,15,0.9652644706025488,0.3584873464678567,
01047,20,0.9617574737931928,0.2947274654709678,
01047,23,0.9781557445389362,0.2794314444961241,0.18078262
01047,25,0.9677876344992749,0.277046154186956,
01047,30,0.9807665407749336,0.2976390918101288,
01047,35,0.954333810888252,0.2458611979423321,
01047,40,0.890188779579899,0.2080232459039901,
01049,15,0.9569362950544844,0.4256853380509818,
01049,20,0.9503065146269416,0.3386190045033391,
01049,23,0.97899389184089,0.3350451247686279,0.18984206
01049,25,0.9769885697046896,0.3531705808717413,
01049,30,0.9874486339643403,0.3473677780733838,
01049,35,0.9655401274997816,0.2856595465082231,
01049,40,0.9349733482314582,0.2922046984079781,
01051,15,0.9333699481587656,0.3549652187795666,
01051,20,0.9311370664009262,0.2977575981060913,
01051,23,0.96093628894745,0.2947736843844674,0.16848357
01051,25,0.9587090650213574,0.3007866888961097,
01051,30,0.9806343574353787,0.296729412071418,
01051,35,0.9470526244220832,0.2608614823155882,
01051,40,0.9205210187842896,0.2369776761788361,
01053,15,0.9426258885371244,0.350229827487559,
01053,20,0.9551477429497256,0.3483446731852144,
01053,23,0.9751195854371512,0.3545988474669138,0.17350508
01053,25,0.9789274618397948,0.3657308234499101,
01053,30,0.9872131600774122,0.3604503586938247,
01053,35,0.9557696364531328,0.328445953071367,
01053,40,0.9440483338336836,0.2979507561158483,
01055,15,0.9442831333075236,0.3671977830648058,
01055,20,0.9404976350134228,0.3098546418610102,
01055,23,0.9641209199264644,0.3078287897322641,0.17972383
01055,25,0.9726466116691176,0.3237575664159072,
01055,30,0.986326719440732,0.3386091184056533,
01055,35,0.9561799369514316,0.2706137446801076,
01055,40,0.9118760661830992,0.249405581860556,
01057,15,0.9349892876272096,0.404893033648329,
01057,20,0.9629844679924516,0.3795636171616859,
01057,23,0.9806842853934268,0.365590280476464,0.18546562
01057,25,0.980051382801874,0.3764747277124631,
01057,30,0.9886433868974042,0.3932836750908998,
01057,35,0.9631080128456176,0.3353683982547464,
01057,40,0.9333497294638464,0.3305113776007344,
01059,15,0.9337121893320864,0.3797843800439547,
01059,20,0.948135566440196,0.3152887795869502,
01059,23,0.9713698066639244,0.2977679241692445,0.17384344
01059,25,0.977541717201288,0.3093327705052189,
01059,30,0.9883381924198252,0.344712385878346,
01059,35,0.9408611522705482,0.2757992459456291,
01059,40,0.9116734079578592,0.2739790969718947,
01061,15,0.9220049828976816,0.3951360343624214,
01061,20,0.9665501979967388,0.3653580042199514,
01061,23,0.9780330222541278,0.4059702089146183,0.17683347
01061,25,0.976642971130132,0.4227021953130123,
01061,30,0.985476249689132,0.4002121167739957,
01061,35,0.957869593942166,0.3400195080571027,
01061,40,0.9393417939341794,0.3067906699849604,
01063,15,0.8856754921928038,0.2345471481547925,
01063,20,0.9140539697395104,0.2030832459516067,
01063,23,0.962615255658005,0.1926362681900469,0.18078262
01063,25,0.9667352537722907,0.1933314462397484,
01063,30,0.9817857142857144,0.1982325911406532,
01063,35,0.9504678040726472,0.1714780237931437,
01063,40,0.9205259026687598,0.1705972789289392,
01065,15,0.8713408876298394,0.291459769968304,
01065,20,0.9310151430173864,0.2661172790234735,
01065,23,0.9608212656219004,0.2538626392937507,0.18078262
01065,25,0.956777001720822,0.2595403637878161,
01065,30,0.974781868482656,0.2486602779943901,
01065,35,0.9118487579687844,0.1956449818022164,
01065,40,0.8413325107958052,0.2085300020971052,
01067,15,0.921823241022923,0.3382327546259331,
01067,20,0.950790989283371,0.3140658380852101,
01067,23,0.9791603285670823,0.2912862905870142,0.17683347
01067,25,0.9776119402985074,0.3008440384770961,
01067,30,0.9857199211045364,0.3201833067037894,
01067,35,0.9488230095605368,0.2921845563676668,
01067,40,0.901090409547523,0.3098097892621022,
01069,15,0.925836140132581,0.3114037328617283,
01069,20,0.959638192375187,0.3099143058973608,
01069,23,0.976457248753368,0.3131780502435098,0.17683347
01069,25,0.9682191645828456,0.3183095639010915,
01069,30,0.9848999718950407,0.3308608383952289,
01069,35,0.9415340464388208,0.2736953536568678,
01069,40,0.9347368125386214,0.2566601568660743,
01071,15,0.9515431337830872,0.3708773730266398,
01071,20,0.9248313057779284,0.3295500293372895,
01071,23,0.962102280046374,0.2935190499869043,0.18984206
01071,25,0.9684152343852817,0.2921257255233288,
01071,30,0.9804654462117698,0.3284424000132993,
01071,35,0.947219577756622,0.2911996639256759,
01071,40,0.9025741381905764,0.2639119201643476,
01073,15,0.8916284481934946,0.2616561333118013,
01073,20,0.902893210129015,0.2059387008029437,
01073,23,0.9537793407429996,0.1909114984691727,0.14897145
01073,25,0.948317948740647,0.1934902744505639,
01073,30,0.9747122226996012,0.18852988981487,
01073,35,0.9261798221773568,0.1689520408006931,
01073,40,0.8796976057793737,0.1647955416764587,
01075,15,0.9293794709698884,0.3910237158378697,
01075,20,0.9615838706747798,0.3430375651460871,
01075,23,0.9803168056987532,0.3278058189608338,0.18546562
01075,25,0.9809388335704126,0.3292378966586227,
01075,30,0.9871086556169428,0.3400117540593621,
01075,35,0.9537595099298488,0.2880750528163269,
01075,40,0.895112229913992,0.2728911222791902,
01077,15,0.9122452231250996,0.2984483653447363,
01077,20,0.9233670070742382,0.2569520937730187,
01077,23,0.9720179768658366,0.2473410728306982,0.17384344
01077,25,0.9698871893211884,0.243390308341437,
01077,30,0.9831932773109244,0.224150318202592,
01077,35,0.9456792473783572,0.2193721693982634,
01077,40,0.9340271293482504,0.2229523348492635,
01079,15,0.9139585904291788,0.3812727799547803,
01079,20,0.9172487909725954,0.3878690891394552,
01079,23,0.9644787326209828,0.3554361904750057,0.17127778
01079,25,0.9703370219211512,0.3462725429708101,
01079,30,0.9845625326143675,0.341067656771236,
01079,35,0.9491736271547896,0.3294894134699506,
01079,40,0.918492467088066,0.3321431212929518,
01081,15,0.930983826932938,0.23685207194257,
01081,20,0.9471217236885228,0.2506616905568881,
01081,23,0.9778421191165562,0.2588878302866453,0.14166096
01081,25,0.9759691862953302,0.2489565425920297,
01081,30,0.9866606938430144,0.217102763163792,
01081,35,0.9673645112274184,0.2193732645213199,
01081,40,0.9540332929037248,0.2258029296731895,
01083,15,0.9424513541505984,0.3047805036291997,
01083,20,0.9447392107631816,0.2574120229359937,
01083,23,0.9748395665504016,0.2835127962384089,0.15995724
01083,25,0.9753945679260956,0.2920459733143693,
01083,30,0.9888057769955482,0.2738217301191934,
01083,35,0.9634115900521564,0.2399249046479571,
01083,40,0.9262044459135608,0.231603028028047,
01085,15,0.9253333333333332,0.2683348677863363,
01085,20,0.9302385226981278,0.2449574110628449,
01085,23,0.9558585313174948,0.2405835375388381,0.16848357
01085,25,0.9616184009976444,0.2495854096074374,
01085,30,0.976798143851508,0.2673356362297355,
01085,35,0.9268329102583246,0.2261112719083572,
01085,40,0.9330824607329844,0.2118625570261461,
01087,15,0.9181812424798936,0.2537403289778218,
01087,20,0.9424192508773186,0.2041423371597558,
01087,23,0.9736564805057956,0.1887786053316547,0.16757679
01087,25,0.966928293835251,0.1903426120854607,
01087,30,0.9767663151217192,0.1965555901341101,
01087,35,0.945687683763476,0.1675516901017973,
01087,40,0.939285088487822,0.1684270261300529,
01089,15,0.9044952104748972,0.2429837565980626,
01089,20,0.8606892150606253,0.1850768253626054,
01089,23,0.9364418817748577,0.1750546416181267,0.1449986
01089,25,0.9299598594039225,0.1813736974024009,
01089,30,0.9719386024039702,0.1966837486956418,
01089,35,0.9238153776856054,0.1553379782823856,
01089,40,0.9183874850822222,0.1554039939653464,
01091,15,0.9047364354905806,0.3212406286763708,
01091,20,0.9436181719848566,0.2529089324616854,
01091,23,0.972287192572117,0.2389003453357231,0.18078262
01091,25,0.9708339334581592,0.247741499839296,
01091,30,0.980338124674164,0.2771509648803358,
01091,35,0.9255749980897074,0.2466124066086371,
01091,40,0.8307523059998307,0.226942322689587,
01093,15,0.9546860443450718,0.395827025317171,
01093,20,0.9490966845344452,0.3647230449838375,
01093,23,0.970471627983811,0.3362065838000859,0.18334331
01093,25,0.981743053505924,0.3411621197368681,
01093,30,0.9904749590552538,0.354100900126213,
01093,35,0.9561909758656872,0.3167328302515015,
01093,40,0.9374248450652112,0.3032443972495572,
01095,15,0.9461484082824044,0.3859023932683694,
01095,20,0.9357059005251775,0.3540414886711995,
01095,23,0.965847922654821,0.3208260858792144,0.16177055
01095,25,0.9639394341878073,0.3236942005637598,
01095,30,0.9827407520002212,0.3401862213020822,
01095,35,0.9450149946245684,0.2863081497149455,
01095,40,0.8974812196199735,0.2903395574962183,
01097,15,0.920471573679988,0.3164062082854804,
01097,20,0.953855373551738,0.293701075752423,
01097,23,0.9748105440721064,0.2550436688344843,0.167748
01097,25,0.9609170215273288,0.249737952152651,
01097,30,0.979912419081034,0.2616526205888578,
01097,35,0.9220986453724884,0.2463108557483407,
01097,40,0.9053678852383156,0.2375027413193265,
01099,15,0.9493233988933326,0.3378637785402425,
01099,20,0.9407706250365432,0.3003927149792669,
01099,23,0.9793018226753166,0.2922583971507924,0.17350508
01099,25,0.975115379817887,0.3007814286648241,
01099,30,0.9809432146294514,0.2884960929524264,
01099,35,0.941261688397208,0.2661891355850984,
01099,40,0.9224967677057894,0.263862431284758,
01101,15,0.9183044163648134,0.2347944813377969,
01101,20,0.9129159654063422,0.2052921799936456,
01101,23,0.96155186921505,0.2005418319239519,0.15220928
01101,25,0.9562444478480624,0.1998934021066762,
01101,30,0.968389395151922,0.186933937106824,
01101,35,0.9382517073956927,0.1864379913404219,
01101,40,0.9143264143264144,0.1654636142904197,
01103,15,0.9188469488463902,0.3209971178148273,
01103,20,0.9278139957088628,0.294222969357127,
01103,23,0.9672779891036252,0.2944606951155358,0.17127778
01103,25,0.965639347192279,0.3016632518274513,
01103,30,0.9839522515618104,0.2794315858610882,
01103,35,0.9561881951196376,0.2583409277255388,
01103,40,0.9323488450873868,0.2827181291492406,
01105,15,0.8932911392405063,0.2504237514486734,
01105,20,0.9604795737122558,0.231103263974344,
01105,23,0.9800091561117046,0.2148140433259381,0.18078262
01105,25,0.9797276385020118,0.2094954518533494,
01105,30,0.9787705956907478,0.2002093058013968,
01105,35,0.9298790454396862,0.1759321822404859,
01105,40,0.9163247100802856,0.17418011367485,
01107,15,0.9242160767375328,0.2959510700488632,
01107,20,0.9193538404406758,0.267088989675073,
01107,23,0.9666976250497544,0.2725004310538437,0.1687133
01107,25,0.9596921207210856,0.2791732316693988,
01107,30,0.9769214482320558,0.2831393709053657,
01107,35,0.9388719290594564,0.2598159476546163,
01107,40,0.9132778438367024,0.2596008281069709,
01109,15,0.9292660183828428,0.3532557575684229,
01109,20,0.9551837031647872,0.2854427402954499,
01109,23,0.9801281808183852,0.2437340142816797,0.16757679
01109,25,0.9710377502674614,0.2382056678139508,
01109,30,0.9844114737883284,0.2666445344483057,
01109,35,0.955440749112044,0.2599859283768598,
01109,40,0.9090247452692868,0.2522973639831611,
01111,15,0.9507754220651748,0.3910579324060407,
01111,20,0.9577531396143136,0.3673278170690852,
01111,23,0.9807671352293778,0.3570192146699426,0.17833926
01111,25,0.981022058419055,0.3680334758650568,
01111,30,0.9919712537196116,0.4006371281771957,
01111,35,0.9750255420592576,0.3235998186723609,
01111,40,0.9430780042164442,0.3125971908690218,
01113,15,0.9336425718335266,0.3746073471173173,
01113,20,0.9479130523522808,0.3185103526489651,
01113,23,0.9722027116190962,0.2799520053654072,0.16757679
01113,25,0.9688689034936008,0.2744989303786295,
01113,30,0.9816472594287766,0.29804749452695,
01113,35,0.9602641387879068,0.2877137768961817,
01113,40,0.9417015409177774,0.230529475980409,
01115,15,0.9372799847257192,0.3598109070677155,
01115,20,0.9475750367221724,0.3052568726635175,
01115,23,0.9654030879439938,0.3340104814297603,0.185366
01115,25,0.9655139050146514,0.3478437627535792,
01115,30,0.98550391824784,0.3352737076050793,
01115,35,0.9544378179266796,0.2723106541027528,
01115,40,0.9150366368604074,0.2735049042138908,
01117,15,0.9432752775926888,0.2580270789314502,
01117,20,0.9387906809998048,0.2203704932180943,
01117,23,0.9769746916501936,0.2054044481450689,0.14216504
01117,25,0.969736931088118,0.2013600393328236,
01117,30,0.98637635536901,0.1886126173411067,
01117,35,0.958126953808555,0.1589017895262717,
01117,40,0.9345231392861164,0.1582078582787783,
01119,15,0.8967783152322716,0.2692409758472299,
01119,20,0.9330974924565602,0.2221115384231857,
01119,23,0.963265306122449,0.2063506021253705,0.18078262
01119,25,0.9656989126779508,0.2066111123901435,
01119,30,0.9807826694619148,0.201485561624517,
01119,35,0.9456431040648468,0.1729351378542339,
01119,40,0.908332263448453,0.1893300598274851,
01121,15,0.9620800547382826,0.393973947702366,
01121,20,0.9545910723895684,0.4040799321711955,
01121,23,0.9803268765133172,0.3489937381475812,0.17833926
01121,25,0.9688584488847442,0.3226432586392111,
01121,30,0.9853735837096902,0.3168612148519983,
01121,35,0.9565645478903704,0.2908073711890372,
01121,40,0.927038187216326,0.2867641095546999,
01123,15,0.9364329520968008,0.3095377925097479,
01123,20,0.967098914354644,0.2657693014267103,
01123,23,0.9802440081748932,0.2635024888004055,0.18063264
01123,25,0.9693740429388418,0.2751092689440349,
01123,30,0.9857852205238048,0.2841933878832524,
01123,35,0.9650363516192992,0.2405633634687077,
01123,40,0.9183962916839628,0.2304760366491923,
01125,15,0.9420423912468946,0.2563876238832638,
01125,20,0.9375965930556032,0.2491362262054632,
01125,23,0.9657401889075508,0.2380731783236183,0.1599527
01125,25,0.963273247285694,0.2400311553995492,
01125,30,0.9825639120380748,0.2513717671511873,
01125,35,0.9513707871055632,0.2066539197155846,
01125,40,0.9044028929510473,0.2266975870835779,
01127,15,0.9322707062896508,0.3812668247658097,
01127,20,0.9362019259055876,0.3407955848928271,
01127,23,0.9708518786875064,0.3160173836996805,0.18546562
01127,25,0.9654490778710072,0.3076535510846636,
01127,30,0.983782129742962,0.3056949772625082,
01127,35,0.9451222237118472,0.2979115068688659,
01127,40,0.8984185061261825,0.3145029142113923,
01129,15,0.9575273338940286,0.3774140142781296,
01129,20,0.95061088485746,0.3439740196675731,
01129,23,0.9794117647058824,0.3432559801251998,0.17350508
01129,25,0.9770348383065146,0.3504326853886453,
01129,30,0.9850124228580588,0.3674254810633085,
01129,35,0.922024735850602,0.3119079630462196,
01129,40,0.8811863006151868,0.3003117351516806,
01131,15,0.912516382699869,0.2928277380525759,
01131,20,0.9505386875612144,0.2567502188298524,
01131,23,0.974074074074074,0.2505290999980112,0.17350508
01131,25,0.9704701463540992,0.2537663126010204,
01131,30,0.9755999463735086,0.2559694539694135,
01131,35,0.9186417186417186,0.2107821665697059,
01131,40,0.8655230510032165,0.2009321027384633,
01133,15,0.9793094121889652,0.3860779880940094,
01133,20,0.968757253609396,0.3456310257761545,
01133,23,0.9838371316868504,0.3314937793265,0.1805307
01133,25,0.9861545118023172,0.331928824231286,
01133,30,0.9943886015419148,0.3477610006510042,
01133,35,0.9779339492824848,0.3257960397011423,
01133,40,0.9660029386431576,0.3090805814904954,
04001,15,0.8566955319930032,0.1949190782005412,
04001,20,0.9156255611708268,0.1746597282901829,
04001,23,0.8835488308115542,0.158068091835163,0.21054162
04001,25,0.8720266007332252,0.1535487900544146,
04001,30,0.9499014070385348,0.1600171877907357,
04001,35,0.9002861457753756,0.1523292531228575,
04001,40,0.9104222821203956,0.151030166137819,
04003,15,0.8685412908719659,0.2431602977429698,
04003,20,0.8878599109452903,0.229641817826247,
04003,23,0.9262224938875304,0.2136285273953589,0.1409916
04003,25,0.9280340703338178,0.2109181527369322,
04003,30,0.9499333877691348,0.2183592242720534,
04003,35,0.9376543398067132,0.2202474720898584,
04003,40,0.962802526868488,0.2390099367380332,
04005,15,0.8177412191778177,0.1663763424753135,
04005,20,0.8814667914860072,0.1811355359942271,
04005,23,0.9116019829640384,0.1605636878707228,0.16260786
04005,25,0.9175150426326744,0.1436922517886327,
04005,30,0.9584189975296836,0.1272597402267311,
04005,35,0.8326731343784618,0.1560736948181486,
04005,40,0.9504918233101848,0.1560688208460615,
04007,15,0.8168179292461567,0.2957722916849752,
04007,20,0.909006901729764,0.2252107063144587,
04007,23,0.9516229131756968,0.2241651100640649,0.16384028
04007,25,0.967143223490191,0.2276799639369248,
04007,30,0.9802538787023976,0.2476967905975723,
04007,35,0.9442052695023248,0.2616610894917666,
04007,40,0.9682533843437316,0.2224785466488132,
04009,15,0.85512755783909,0.3678789676001477,
04009,20,0.8310363153232949,0.3495249212971502,
04009,23,0.946642710901266,0.3426454081004308,0.16384028
04009,25,0.9526356656026228,0.34060990790674,
04009,30,0.9763848129126926,0.3404386061900929,
04009,35,0.923542770628312,0.3644346030762305,
04009,40,0.9402612270385596,0.3131688720217214,
04011,15,0.9375848032564452,0.2838459452381985,
04011,20,0.9725490196078432,0.272443715752539,
04011,23,0.981775077789302,0.2594782300543877,0.16384028
04011,25,0.9854550907182488,0.2499423698742777,
04011,30,0.99083409715857,0.230081680163891,
04011,35,0.9709562799320254,0.2205206190386151,
04011,40,0.9532098371127437,0.2226378197747849,
04012,15,0.8926212070316873,0.3832367875622756,
04012,20,0.918848846253565,0.3283810483255992,
04012,23,0.9586633319438654,0.3088155254036466,0.15367869
04012,25,0.9654828837805138,0.2966990368173804,
04012,30,0.9847776045147396,0.2992106814998149,
04012,35,0.973951234287445,0.331508308401965,
04012,40,0.9717902633429708,0.3359132088586069,
04013,15,0.8855163466156305,0.2491601686579465,
04013,20,0.896294938002065,0.220102504450123,
04013,23,0.926839745659204,0.1997823908221012,0.13903862
04013,25,0.9339533834432264,0.1953237825982446,
04013,30,0.969036681728304,0.1907191993769336,
04013,35,0.9476392893196988,0.1833697142834165,
04013,40,0.9585335924983802,0.2000021406915567,
04015,15,0.9183862799971296,0.392485952630809,
04015,20,0.912977757342376,0.351118159430582,
04015,23,0.9545395441570744,0.3288669316956473,0.15367869
04015,25,0.96531316889206,0.3307927188329386,
04015,30,0.9794025188849342,0.3382668675021859,
04015,35,0.9697973888113522,0.3209821115289332,
04015,40,0.9733630092523238,0.3677563211325782,
04017,15,0.8754390607708223,0.3466333063284018,
04017,20,0.9315750464976436,0.2890838186745756,
04017,23,0.916922713306547,0.2437589128202538,0.21054162
04017,25,0.9241096860613712,0.2248184513950256,
04017,30,0.9538249007079952,0.2173483928706329,
04017,35,0.8537458261848102,0.2229953523403558,
04017,40,0.945085694298706,0.237874267289347,
04019,15,0.8410002313345496,0.1782571984828403,
04019,20,0.846573117566394,0.1513429554286355,
04019,23,0.9146493465863234,0.1447115482211165,0.13712229
04019,25,0.9231082960633874,0.1434037642697488,
04019,30,0.9625522430729916,0.1371498644136642,
04019,35,0.9419344435622304,0.1375133583644832,
04019,40,0.9556263204495444,0.1311073989539536,
04021,15,0.8895823979548025,0.3407714818175049,
04021,20,0.9107350975827296,0.2823684469166128,
04021,23,0.9438715941352144,0.2820071472531997,0.16348137
04021,25,0.9469935303818344,0.2781575086097655,
04021,30,0.9682492490337395,0.2639315899770889,
04021,35,0.9488705782071316,0.2686379932121904,
04021,40,0.9604359228217084,0.2551172170878445,
04023,15,0.7939238064619836,0.1384010374513717,
04023,20,0.6972225354230089,0.1052802803945008,
04023,23,0.7333898643256186,0.1062925357457314,0.1409916
04023,25,0.7133656312339698,0.1035298912962217,
04023,30,0.8844081348861467,0.0910699767330168,
04023,35,0.7146868250539957,0.0788850694694065,
04023,40,0.7840012876227269,0.0821092442441525,
04025,15,0.9107225999887436,0.3132266415077323,
04025,20,0.9348424204862056,0.2857995198559394,
04025,23,0.9624654698247612,0.2640024312744882,0.1370867
04025,25,0.9676919423579258,0.2520559996329129,
04025,30,0.9845012463117676,0.24022298017632,
04025,35,0.9700677911818084,0.262726472427458,
04025,40,0.9776045053895862,0.268750794327749,
04027,15,0.8905462693161377,0.2661334687272627,
04027,20,0.8282482305358949,0.2084270073084752,
04027,23,0.9182421388107268,0.1992991245168989,0.14750992
04027,25,0.9089833595367444,0.2039387913691369,
