fips,state,county,VHb
27087,MN,Mahnomen County,0.9640287769784172
27089,MN,Marshall County,0.9761715647339158
27091,MN,Martin County,0.9585169821104486
27093,MN,Meeker County,0.9655149892234342
27095,MN,Mille Lacs County,0.9405453732677694
27097,MN,Morrison County,0.9652668847756912
27099,MN,Mower County,0.9294778264137596
27101,MN,Murray County,0.9710843373493976
27103,MN,Nicollet County,0.9315252416756176
27105,MN,Nobles County,0.9549092638085426
27107,MN,Norman County,0.961395101171459
27109,MN,Olmsted County,0.8944246078608443
27111,MN,Otter Tail County,0.967197948880607
27113,MN,Pennington County,0.9625426903161838
27115,MN,Pine County,0.9513494318181818
27117,MN,Pipestone County,0.9618528610354224
27119,MN,Polk County,0.9747393024092054
27121,MN,Pope County,0.959231126957061
27123,MN,Ramsey County,0.8880248125043807
27125,MN,Red Lake County,0.9595918367346938
27127,MN,Redwood County,0.9493087557603688
27129,MN,Renville County,0.9440845550630754
27131,MN,Rice County,0.91700104435772
27133,MN,Rock County,0.9641916798314903
27135,MN,Roseau County,0.9651271406331084
27137,MN,St. Louis County,0.931913004882379
27139,MN,Scott County,0.8906763171266747
27141,MN,Sherburne County,0.9532464546904408
27143,MN,Sibley County,0.9612615353412431
27145,MN,Stearns County,0.934686920338898
27147,MN,Steele County,0.9221454923848263
27149,MN,Stevens County,0.948951048951049
27151,MN,Swift County,0.9588861894972902
27153,MN,Todd County,0.9747267364524898
27155,MN,Traverse County,0.933075221238938
27157,MN,Wabasha County,0.9242528848998915
27159,MN,Wadena County,0.9610213535193765
27161,MN,Waseca County,0.932439726520331
27163,MN,Washington County,0.8989795697918093
27165,MN,Watonwan County,0.9350076103500762
27167,MN,Wilkin County,0.9817085844938682
27169,MN,Winona County,0.936992159657876
27171,MN,Wright County,0.9339056948476256
27173,MN,Yellow Medicine County,0.9482177691079978
28001,MS,Adams County,0.9760712298274904
28003,MS,Alcorn County,0.9782955966106404
28005,MS,Amite County,0.983188890049076
28007,MS,Attala County,0.966283405842138
28009,MS,Benton County,0.9571124570306104
28011,MS,Bolivar County,0.964213094753965
28013,MS,Calhoun County,0.9817736670293796
28015,MS,Carroll County,0.9453205791106516
28017,MS,Chickasaw County,0.964926524315986
28019,MS,Choctaw County,0.9829597789376728
28021,MS,Claiborne County,0.9606651742884554
28023,MS,Clarke County,0.9709237097980552
28025,MS,Clay County,0.966131530770314
28027,MS,Coahoma County,0.9553230769230768
28029,MS,Copiah County,0.9670223084384092
28031,MS,Covington County,0.9785709007611024
28033,MS,DeSoto County,0.9561543355413346
28035,MS,Forrest County,0.9725269948357704
28037,MS,Franklin County,0.9799247176913424
28039,MS,George County,0.9805453592029364
28041,MS,Greene County,0.9644679300291544
28043,MS,Grenada County,0.9604735015987482
28045,MS,Hancock County,0.9769111528106388
28047,MS,Harrison County,0.9611494522314072
28049,MS,Hinds County,0.96063915752157
28051,MS,Holmes County,0.938400823610158
28053,MS,Humphreys County,0.9526447462473197
28055,MS,Issaquena County,0.8799638989169675
28057,MS,Itawamba County,0.9825128823593904
28059,MS,Jackson County,0.9761777527773872
28061,MS,Jasper County,0.9747770700636944
28063,MS,Jefferson County,0.9542376838664488
28065,MS,Jefferson Davis County,0.9791892217009502
28067,MS,Jones County,0.9782663781845116
28069,MS,Kemper County,0.9789287656334964
28071,MS,Lafayette County,0.967455180025654
28073,MS,Lamar County,0.962406555491662
28075,MS,Lauderdale County,0.9620020863114784
28077,MS,Lawrence County,0.9706902739562148
28079,MS,Leake County,0.9684303350970016
28081,MS,Lee County,0.973119399874974
28083,MS,Leflore County,0.950412774277645
28085,MS,Lincoln County,0.9809143029571514
28087,MS,Lowndes County,0.9637614232937974
28089,MS,Madison County,0.9542211277388396
28091,MS,Marion County,0.9783366796998838
28093,MS,Marshall County,0.9567033653470758
28095,MS,Monroe County,0.956773028296207
28097,MS,Montgomery County,0.9516105309604354
28099,MS,Neshoba County,0.9777344960382454
28101,MS,Newton County,0.967481344560827
28103,MS,Noxubee County,0.9671146697169002
28105,MS,Oktibbeha County,0.965023023206172
28107,MS,Panola County,0.9719485657764588
28109,MS,Pearl River County,0.9733596800304732
28111,MS,Perry County,0.9850714438046492
28113,MS,Pike County,0.9706111189701512
28115,MS,Pontotoc County,0.977578662221296
28117,MS,Prentiss County,0.9752384048547896
28119,MS,Quitman County,0.9584599797365756
28121,MS,Rankin County,0.9681145076655898
28123,MS,Scott County,0.9667579382235671
28125,MS,Sharkey County,0.9630541871921182
28127,MS,Simpson County,0.9764444219784664
28129,MS,Smith County,0.9828429469761664
28131,MS,Stone County,0.9742919389978214
28133,MS,Sunflower County,0.9607159460715946
28135,MS,Tallahatchie County,0.9704661256840912
28137,MS,Tate County,0.9697584362898763
28139,MS,Tippah County,0.9729713674705952
28141,MS,Tishomingo County,0.9842380596507916
28143,MS,Tunica County,0.968058628318584
28145,MS,Union County,0.9784078022227262
28147,MS,Walthall County,0.9829274867463385
28149,MS,Warren County,0.9566598669029864
28151,MS,Washington County,0.9622599727942804
28153,MS,Wayne County,0.9809559141779508
28155,MS,Webster County,0.9730752437781982
28157,MS,Wilkinson County,0.9298471736328484
28159,MS,Winston County,0.9736842105263158
28161,MS,Yalobusha County,0.9497244253259848
28163,MS,Yazoo County,0.9576020059266012
29001,MO,Adair County,0.9711688762809008
29003,MO,Andrew County,0.9826438243435326
29005,MO,Atchison County,0.975761546020308
29007,MO,Audrain County,0.9773529256859956
29009,MO,Barry County,0.9731277196732576
29011,MO,Barton County,0.9805960548885078
29013,MO,Bates County,0.978744357816988
29015,MO,Benton County,0.9769511638521224
29017,MO,Bollinger County,0.9832751137927384
29019,MO,Boone County,0.9408864120444664
29021,MO,Buchanan County,0.9751090972676266
29023,MO,Butler County,0.9803562461229433
29025,MO,Caldwell County,0.9747393156116904
29027,MO,Callaway County,0.9649543160181456
29029,MO,Camden County,0.9737164728044732
29031,MO,Cape Girardeau County,0.970943812246576
29033,MO,Carroll County,0.9388410204426424
29035,MO,Carter County,0.984804329725229
29037,MO,Cass County,0.9535363389310848
29039,MO,Cedar County,0.9692415239426774
29041,MO,Chariton County,0.9775824964131994
29043,MO,Christian County,0.9681547665782078
29045,MO,Clark County,0.978704205017145
29047,MO,Clay County,0.942679549732069
29049,MO,Clinton County,0.961431934635092
29051,MO,Cole County,0.961759159755875
29053,MO,Cooper County,0.9781621790857858
29055,MO,Crawford County,0.9773357759748756
29057,MO,Dade County,0.9551717802682343
29059,MO,Dallas County,0.9606310932499814
29061,MO,Daviess County,0.9832648714437852
29063,MO,DeKalb County,0.9858051884483604
29065,MO,Dent County,0.9832807570977918
29067,MO,Douglas County,0.9862845085282222
29069,MO,Dunklin County,0.9540703726837392
29071,MO,Franklin County,0.9457583245087656
29073,MO,Gasconade County,0.9752787713023354
29075,MO,Gentry County,0.9826351204688516
29077,MO,Greene County,0.9623803247705964
29079,MO,Grundy County,0.9831955188050148
29081,MO,Harrison County,0.9865604000625098
29083,MO,Henry County,0.9731090295036005
29085,MO,Hickory County,0.9482494071697588
29087,MO,Holt County,0.9844810863239574
29089,MO,Howard County,0.9807228915662652
29091,MO,Howell County,0.9818349937362048
29093,MO,Iron County,0.9729555698647778
29095,MO,Jackson County,0.9467294297144888
29097,MO,Jasper County,0.9623014295933778
29099,MO,Jefferson County,0.9495758060897144
29101,MO,Johnson County,0.9726526223178064
29103,MO,Knox County,0.9794835514679872
29105,MO,Laclede County,0.9775762336642148
29107,MO,Lafayette County,0.964810924369748
29109,MO,Lawrence County,0.9776313161573796
29111,MO,Lewis County,0.975194422097077
29113,MO,Lincoln County,0.9674683969124064
29115,MO,Linn County,0.9612523992322456
29117,MO,Livingston County,0.9649517383562928
29119,MO,McDonald County,0.9775304167745276
29121,MO,Macon County,0.9782921996036752
29123,MO,Madison County,0.974991984610452
29125,MO,Maries County,0.9785811939845056
29127,MO,Marion County,0.9781670222795614
29129,MO,Mercer County,0.9824881430134988
29131,MO,Miller County,0.9795829079772496
29133,MO,Mississippi County,0.9749840323610816
29135,MO,Moniteau County,0.9831329190541522
29137,MO,Monroe County,0.977048081755738
29139,MO,Montgomery County,0.9699296225207934
29141,MO,Morgan County,0.9811688311688312
29143,MO,New Madrid County,0.9850372226726616
29145,MO,Newton County,0.9841606133979016
29147,MO,Nodaway County,0.9684288804759328
29149,MO,Oregon County,0.9861868833430064
29151,MO,Osage County,0.9821923229125444
29153,MO,Ozark County,0.9839798755461406
29155,MO,Pemiscot County,0.98375748502994
29157,MO,Perry County,0.9810937609411106
29159,MO,Pettis County,0.9787731256085688
29161,MO,Phelps County,0.9692191720585464
29163,MO,Pike County,0.9784828592268416
29165,MO,Platte County,0.9389238107975568
29167,MO,Polk County,0.9534790455183476
29169,MO,Pulaski County,0.9450179533213644
29171,MO,Putnam County,0.9827727645611156
29173,MO,Ralls County,0.987156185629468
29175,MO,Randolph County,0.959078369265352
29177,MO,Ray County,0.9569787478460656
29179,MO,Reynolds County,0.9830070188400444
29181,MO,Ripley County,0.9853987954006206
29183,MO,St. Charles County,0.9226667891394478
29185,MO,St. Clair County,0.9695991390906644
29186,MO,Ste. Genevieve County,0.96952
29187,MO,St. Francois County,0.958730733631132
29189,MO,St. Louis County,0.8818957220138728
29195,MO,Saline County,0.9759861680327868
29197,MO,Schuyler County,0.9817375423949908
29199,MO,Scotland County,0.9897397397397396
29201,MO,Scott County,0.9766592095451156
29203,MO,Shannon County,0.9863696321266304
29205,MO,Shelby County,0.9820707070707072
29207,MO,Stoddard County,0.9762120525600362
29209,MO,Stone County,0.9792663476874004
29211,MO,Sullivan County,0.973493429995469
29213,MO,Taney County,0.9752716107699576
29215,MO,Texas County,0.981142162818955
29217,MO,Vernon County,0.9836591037646912
29219,MO,Warren County,0.9628155077113372
29221,MO,Washington County,0.97385588117222
29223,MO,Wayne County,0.9789983844911146
29225,MO,Webster County,0.9760775347234072
29227,MO,Worth County,0.9804605722260992
29229,MO,Wright County,0.9796689333058588
29510,MO,St. Louis city,0.9277749479279614
30001,MT,Beaverhead County,0.9539485203992296
30003,MT,Big Horn County,0.8952464788732393
30005,MT,Blaine County,0.8811584553928093
30007,MT,Broadwater County,0.9741415854175498
30009,MT,Carbon County,0.9712820512820513
30011,MT,Carter County,0.9937823834196892
30013,MT,Cascade County,0.949506461395816
30015,MT,Chouteau County,0.9842788790157212
30017,MT,Custer County,0.9679542913923735
30019,MT,Daniels County,0.9725457570715474
30021,MT,Dawson County,0.978805394990366
30023,MT,Deer Lodge County,0.9557947338074188
30025,MT,Fallon County,0.9759963768115942
30027,MT,Fergus County,0.966367102396514
30029,MT,Flathead County,0.9557967844977268
30031,MT,Gallatin County,0.9220907008165424
30033,MT,Garfield County,0.9990689013035382
30035,MT,Glacier County,0.8775711699851899
30037,MT,Golden Valley County,0.974820143884892
30039,MT,Granite County,0.9586179188429088
30041,MT,Hill County,0.9450830140485312
30043,MT,Jefferson County,0.9443818113491168
30045,MT,Judith Basin County,0.9812369701181376
30047,MT,Lake County,0.95517627308338
30049,MT,Lewis and Clark County,0.9415215163934426
30051,MT,Liberty County,0.9907940161104718
30053,MT,Lincoln County,0.9754540011973658
30055,MT,McCone County,0.98159509202454
30057,MT,Madison County,0.968657496082187
30059,MT,Meagher County,0.9821109123434704
30061,MT,Mineral County,0.9292418772563176
30063,MT,Missoula County,0.9259210677335256
30065,MT,Musselshell County,0.9838709677419356
30067,MT,Park County,0.9291462012749504
30069,MT,Petroleum County,0.9972527472527472
30071,MT,Phillips County,0.975477821853588
30073,MT,Pondera County,0.9487450462351388
30075,MT,Powder River County,0.9943701618578464
30077,MT,Powell County,0.9637062339880444
30079,MT,Prairie County,0.984313725490196
30081,MT,Ravalli County,0.9582638913513706
30083,MT,Richland County,0.9486132789050306
30085,MT,Roosevelt County,0.9207948116461984
30087,MT,Rosebud County,0.8884362978049334
30089,MT,Sanders County,0.9696132596685084
30091,MT,Sheridan County,0.9627885068299576
30093,MT,Silver Bow County,0.9259297681415012
30095,MT,Stillwater County,0.9699338544798556
30097,MT,Sweet Grass County,0.975
30099,MT,Teton County,0.963594994311718
30101,MT,Toole County,0.973586078309509
30103,MT,Treasure County,0.9824561403508772
30105,MT,Valley County,0.9712804148384524
30107,MT,Wheatland County,0.9791006966434452
30109,MT,Wibaux County,0.931372549019608
30111,MT,Yellowstone County,0.9521294947481408
31001,NE,Adams County,0.9643207563999644
31003,NE,Antelope County,0.979367866549605
31005,NE,Arthur County,0.9852941176470588
31007,NE,Banner County,0.977346278317152
31009,NE,Blaine County,0.9688311688311688
31011,NE,Boone County,0.9764447236180904
31013,NE,Box Butte County,0.982501166588894
31015,NE,Boyd County,0.9805555555555556
31017,NE,Brown County,0.9813432835820896
31019,NE,Buffalo County,0.9709451003863104
31021,NE,Burt County,0.9557687183586464
31023,NE,Butler County,0.9721163490471414
31025,NE,Cass County,0.90237090367428
31027,NE,Cedar County,0.981119002251862
31029,NE,Chase County,0.9590497030321976
31031,NE,Cherry County,0.9841380919057616
31033,NE,Cheyenne County,0.9728992944194996
31035,NE,Clay County,0.9686506133575647
31037,NE,Colfax County,0.9093761767290072
31039,NE,Cuming County,0.9635909334285204
31041,NE,Custer County,0.9598247809762204
31043,NE,Dakota County,0.953219315895372
31045,NE,Dawes County,0.962904746934926
31047,NE,Dawson County,0.9713217685882836
31049,NE,Deuel County,0.9762237762237762
31051,NE,Dixon County,0.9735751295336788
31053,NE,Dodge County,0.9465155367840364
31055,NE,Douglas County,0.9039991100728628
31057,NE,Dundy County,0.9713375796178344
31059,NE,Fillmore County,0.9031450041747844
31061,NE,Franklin County,0.988393686165274
31063,NE,Frontier County,0.984708063021316
31065,NE,Furnas County,0.976906715284108
31067,NE,Gage County,0.9732889237199582
31069,NE,Garden County,0.9777411376751854
31071,NE,Garfield County,0.9896373056994818
31073,NE,Gosper County,0.9811188811188812
31075,NE,Grant County,0.9855595667870036
31077,NE,Greeley County,0.9780487804878047
31079,NE,Hall County,0.9583012663541596
31081,NE,Hamilton County,0.9670192906036092
31083,NE,Harlan County,0.9855810008481763
31085,NE,Hayes County,0.9835234474017744
31087,NE,Hitchcock County,0.9816729323308272
31089,NE,Holt County,0.9726473922902494
31091,NE,Hooker County,0.978448275862069
31093,NE,Howard County,0.9817114472792956
31095,NE,Jefferson County,0.9453143257770508
31097,NE,Johnson County,0.957138253303255
31099,NE,Kearney County,0.9774313634248488
31101,NE,Keith County,0.9794543063773832
31103,NE,Keya Paha County,0.9842022116903634
31105,NE,Kimball County,0.9761467889908256
31107,NE,Knox County,0.9522571057031396
31109,NE,Lancaster County,0.9183724472794784
31111,NE,Lincoln County,0.9787808779100764
31113,NE,Logan County,0.9924012158054712
31115,NE,Loup County,0.9817184643510056
31117,NE,McPherson County,0.9955555555555556
31119,NE,Madison County,0.9655017738449618
31121,NE,Merrick County,0.969758064516129
31123,NE,Morrill County,0.972972972972973
31125,NE,Nance County,0.9826902271907682
31127,NE,Nemaha County,0.9692444840650768
31129,NE,Nuckolls County,0.9338317757009346
31131,NE,Otoe County,0.9402298850574712
31133,NE,Pawnee County,0.977866061293984
31135,NE,Perkins County,0.9820909970958374
31137,NE,Phelps County,0.9852365170231998
31139,NE,Pierce County,0.9797783394905696
31141,NE,Platte County,0.9577524471375906
31143,NE,Polk County,0.9724598930481284
31145,NE,Red Willow County,0.9732580961727184
31147,NE,Richardson County,0.9612482153783398
31149,NE,Rock County,0.9831181727904668
31151,NE,Saline County,0.9497451580020388
31153,NE,Sarpy County,0.838307455841135
31155,NE,Saunders County,0.9493211355550716
31157,NE,Scotts Bluff County,0.9584318139185892
31159,NE,Seward County,0.9570777072341948
31161,NE,Sheridan County,0.9719580590099977
31163,NE,Sherman County,0.975506358926048
31165,NE,Sioux County,0.9854166666666666
31167,NE,Stanton County,0.9826050942224064
31169,NE,Thayer County,0.9309133489461358
31171,NE,Thomas County,0.9767441860465116
31173,NE,Thurston County,0.9547424169475204
31175,NE,Valley County,0.9838408949658172
31177,NE,Washington County,0.9474312072530618
31179,NE,Wayne County,0.9721931529376588
31181,NE,Webster County,0.9759903961584634
31183,NE,Wheeler County,0.9935483870967742
31185,NE,York County,0.9560791490335124
32001,NV,Churchill County,0.950399637208775
32003,NV,Clark County,0.9312527611737716
32005,NV,Douglas County,0.9520228302837
32007,NV,Elko County,0.96619463239178
32009,NV,Esmeralda County,0.973941368078176
32011,NV,Eureka County,0.9867069486404834
32013,NV,Humboldt County,0.9702356345597354
32015,NV,Lander County,0.9785783836416748
32017,NV,Lincoln County,0.9685305591677504
32019,NV,Lyon County,0.9595044593996692
32021,NV,Mineral County,0.9603571428571428
32023,NV,Nye County,0.963008783867376
32027,NV,Pershing County,0.981522842639594
32029,NV,Storey County,0.9833568406205924
32031,NV,Washoe County,0.9206615086012072
32033,NV,White Pine County,0.9700897308075772
32510,NV,Carson City,0.9199143195114934
33001,NH,Belknap County,0.898183305099597
33003,NH,Carroll County,0.8591866527632951
33005,NH,Cheshire County,0.8734028322339592
33007,NH,Coos County,0.8899648884358364
33009,NH,Grafton County,0.8354273536044408
33011,NH,Hillsborough County,0.8628758344567378
33013,NH,Merrimack County,0.8776023823327886
33015,NH,Rockingham County,0.8668846720162735
33017,NH,Strafford County,0.8748622635247262
33019,NH,Sullivan County,0.8914976728723405
34001,NJ,Atlantic County,0.9069968732806398
34003,NJ,Bergen County,0.8407114313101559
34005,NJ,Burlington County,0.8788545086137484
34007,NJ,Camden County,0.8977361247191361
34009,NJ,Cape May County,0.8998622905669038
34011,NJ,Cumberland County,0.9369092273068268
34013,NJ,Essex County,0.8713506853405045
34015,NJ,Gloucester County,0.9190610711477416
34017,NJ,Hudson County,0.8414650646391062
34019,NJ,Hunterdon County,0.8789910505951501
34021,NJ,Mercer County,0.8657939343854328
34023,NJ,Middlesex County,0.8487602532378359
34025,NJ,Monmouth County,0.8889746914749465
34027,NJ,Morris County,0.8551583758882977
34029,NJ,Ocean County,0.9358234003408576
34031,NJ,Passaic County,0.8706156491661193
34033,NJ,Salem County,0.9227096679901592
34035,NJ,Somerset County,0.8415338049484392
34037,NJ,Sussex County,0.904849638935602
34039,NJ,Union County,0.8647535080243431
34041,NJ,Warren County,0.8938319146061343
35001,NM,Bernalillo County,0.9058726651158536
35003,NM,Catron County,0.9609472372247612
35005,NM,Chaves County,0.959314324221876
35006,NM,Cibola County,0.9251590106007066
35007,NM,Colfax County,0.9415700267618198
35009,NM,Curry County,0.9697935392493326
35011,NM,De Baca County,0.9560344827586208
35013,NM,Doña Ana County,0.9144474911310436
35015,NM,Eddy County,0.9486861116127868
35017,NM,Grant County,0.9530839662147776
35019,NM,Guadalupe County,0.9195088676671216
35021,NM,Harding County,0.9788359788359788
35023,NM,Hidalgo County,0.9322289156626506
35025,NM,Lea County,0.97291892818374
35027,NM,Lincoln County,0.9512567934782608
35028,NM,Los Alamos County,0.9400508497256792
35029,NM,Luna County,0.9051957295373664
35031,NM,McKinley County,0.9061599321842329
35033,NM,Mora County,0.938965238480194
35035,NM,Otero County,0.9629126419700668
35037,NM,Quay County,0.972179289026275
35039,NM,Rio Arriba County,0.8763403494837172
35041,NM,Roosevelt County,0.963802155291517
35043,NM,Sandoval County,0.926643897566046
35045,NM,San Juan County,0.9659149418185564
35047,NM,San Miguel County,0.933608554412561
35049,NM,Santa Fe County,0.8990165776903625
35051,NM,Sierra County,0.9227312013828868
35053,NM,Socorro County,0.9228858408035424
35055,NM,Taos County,0.9030469017459776
35057,NM,Torrance County,0.9533992693575694
35059,NM,Union County,0.923135755258126
35061,NM,Valencia County,0.9182764048159276
36001,NY,Albany County,0.8760941574459087
36003,NY,Allegany County,0.944635519707807
36005,NY,Bronx County,0.8983743573386386
36007,NY,Broome County,0.9013580719204284
36009,NY,Cattaraugus County,0.9140520694259012
36011,NY,Cayuga County,0.913673894072632
36013,NY,Chautauqua County,0.9176438111263012
36015,NY,Chemung County,0.9163637816032272
36017,NY,Chenango County,0.9113030114530352
36019,NY,Clinton County,0.8861376951830544
36021,NY,Columbia County,0.8712747045906096
36023,NY,Cortland County,0.9040928965665544
36025,NY,Delaware County,0.9206674251042852
36027,NY,Dutchess County,0.8926633564536357
36029,NY,Erie County,0.8854338339707909
36031,NY,Essex County,0.8898839333058387
36033,NY,Franklin County,0.9042257587239724
36035,NY,Fulton County,0.9127373023092046
36037,NY,Genesee County,0.9138351681047308
36039,NY,Greene County,0.9085985607240892
36041,NY,Hamilton County,0.8626734842951058
36043,NY,Herkimer County,0.9200424987059688
36045,NY,Jefferson County,0.8634926385823918
36047,NY,Kings County,0.8968461632335041
36049,NY,Lewis County,0.9290056063735614
36051,NY,Livingston County,0.8962854983263147
36053,NY,Madison County,0.8978498642150634
36055,NY,Monroe County,0.8766962404016458
36057,NY,Montgomery County,0.8944049277700374
36059,NY,Nassau County,0.8520182555168271
36061,NY,New York County,0.8367613508194418
36063,NY,Niagara County,0.8919759576630568
36065,NY,Oneida County,0.9124710061164656
36067,NY,Onondaga County,0.873932726965404
36069,NY,Ontario County,0.8814015199379028
36071,NY,Orange County,0.8982107707619154
36073,NY,Orleans County,0.9125321286704572
36075,NY,Oswego County,0.9014193548387096
36077,NY,Otsego County,0.9179619516293585
36079,NY,Putnam County,0.8783519162370619
36081,NY,Queens County,0.8377839276354265
36083,NY,Rensselaer County,0.880952380952381
36085,NY,Richmond County,0.8992012904975696
36087,NY,Rockland County,0.9081651218764132
36089,NY,St. Lawrence County,0.924105309836254
36091,NY,Saratoga County,0.8395757110528469
36093,NY,Schenectady County,0.8709245422345712
36095,NY,Schoharie County,0.9205414012738852
36097,NY,Schuyler County,0.9117827868852458
36099,NY,Seneca County,0.9190059171597632
36101,NY,Steuben County,0.9160837934963626
36103,NY,Suffolk County,0.8670724480857424
36105,NY,Sullivan County,0.9146220087411832
36107,NY,Tioga County,0.9063673064664636
36109,NY,Tompkins County,0.8584471550653715
36111,NY,Ulster County,0.8907762062664952
36113,NY,Warren County,0.8536759203164537
36115,NY,Washington County,0.8769496386035758
36117,NY,Wayne County,0.889286401231006
36119,NY,Westchester County,0.8516394716725613
36121,NY,Wyoming County,0.9335153051277052
36123,NY,Yates County,0.9357068335941576
37001,NC,Alamance County,0.9421755183186596
37003,NC,Alexander County,0.96274554941682
37005,NC,Alleghany County,0.9436887523767736
37007,NC,Anson County,0.976997639495756
37009,NC,Ashe County,0.9559952242879072
37011,NC,Avery County,0.9582354004700776
37013,NC,Beaufort County,0.9651951593659452
37015,NC,Bertie County,0.9662511401641836
37017,NC,Bladen County,0.9776434806651656
37019,NC,Brunswick County,0.9602893081761006
37021,NC,Buncombe County,0.9337690199882464
37023,NC,Burke County,0.965634629967248
37025,NC,Cabarrus County,0.93913441150792
37027,NC,Caldwell County,0.9673847357008284
37029,NC,Camden County,0.9716816367265468
37031,NC,Carteret County,0.966410235313477
37033,NC,Caswell County,0.965248893063196
37035,NC,Catawba County,0.9484252656939128
37037,NC,Chatham County,0.9543067226890756
37039,NC,Cherokee County,0.9594615827790288
37041,NC,Chowan County,0.9604199475065616
37043,NC,Clay County,0.9773917182294146
37045,NC,Cleveland County,0.9642051044620638
37047,NC,Columbus County,0.9768533386032954
37049,NC,Craven County,0.954518091375705
37051,NC,Cumberland County,0.9282652186338952
37053,NC,Currituck County,0.9472201552035718
37055,NC,Dare County,0.9213358287519008
37057,NC,Davidson County,0.9624744124417112
37059,NC,Davie County,0.9527011964033588
37061,NC,Duplin County,0.9716563530421428
37063,NC,Durham County,0.9239212897107634
37065,NC,Edgecombe County,0.9440388634081472
37067,NC,Forsyth County,0.9400136214368446
37069,NC,Franklin County,0.9473184818481848
37071,NC,Gaston County,0.9585750159716117
37073,NC,Gates County,0.9553571428571428
37075,NC,Graham County,0.9695070303235642
37077,NC,Granville County,0.9492991913746632
37079,NC,Greene County,0.9636936126461894
37081,NC,Guilford County,0.9372210780594312
37083,NC,Halifax County,0.96487063136701
37085,NC,Harnett County,0.967614883864258
37087,NC,Haywood County,0.9526842584167424
37089,NC,Henderson County,0.9549204813792712
37091,NC,Hertford County,0.9741573622687004
37093,NC,Hoke County,0.9726962457337884
37095,NC,Hyde County,0.9289473684210526
37097,NC,Iredell County,0.9506258692628652
37099,NC,Jackson County,0.9650626475394952
37101,NC,Johnston County,0.951252732822508
37103,NC,Jones County,0.9605450800190144
37105,NC,Lee County,0.9469426013171852
37107,NC,Lenoir County,0.955349553761156
37109,NC,Lincoln County,0.9631435757917972
37111,NC,McDowell County,0.9777110596220996
37113,NC,Macon County,0.9782284293093552
37115,NC,Madison County,0.9686201163757274
37117,NC,Martin County,0.8789918373192039
37119,NC,Mecklenburg County,0.9284893554031992
37121,NC,Mitchell County,0.9639282528986224
37123,NC,Montgomery County,0.9760552570990024
37125,NC,Moore County,0.9576341220717454
37127,NC,Nash County,0.9312076406780774
37129,NC,New Hanover County,0.9487741973734918
37131,NC,Northampton County,0.976603316423109
37133,NC,Onslow County,0.9411743340524912
37135,NC,Orange County,0.9069114757972792
37137,NC,Pamlico County,0.9703802535023348
37139,NC,Pasquotank County,0.9639372083156555
37141,NC,Pender County,0.9622414565694204
37143,NC,Perquimans County,0.9800518829949012
37145,NC,Person County,0.9515562649640862
37147,NC,Pitt County,0.9581082570830116
37149,NC,Polk County,0.97332944691394
37151,NC,Randolph County,0.9654304864698766
37153,NC,Richmond County,0.9689195697543748
37155,NC,Robeson County,0.9699968827930174
37157,NC,Rockingham County,0.9587210421613296
37159,NC,Rowan County,0.9641727423523512
37161,NC,Rutherford County,0.9651593773165308
37163,NC,Sampson County,0.954591231564577
37165,NC,Scotland County,0.9699705834286648
37167,NC,Stanly County,0.98202947845805
37169,NC,Stokes County,0.9672012085294288
37171,NC,Surry County,0.9621422168483812
37173,NC,Swain County,0.95999554267885
37175,NC,Transylvania County,0.9664452644526448
37177,NC,Tyrrell County,0.9646393210749646
37179,NC,Union County,0.9419421877952012
37181,NC,Vance County,0.957229502529776
37183,NC,Wake County,0.906840154799185
37185,NC,Warren County,0.9742365128481096
37187,NC,Washington County,0.9657218992248062
37189,NC,Watauga County,0.9355092754637732
37191,NC,Wayne County,0.9587660282707048
37193,NC,Wilkes County,0.9657054562237876
37195,NC,Wilson County,0.949875992954962
37197,NC,Yadkin County,0.9675599984441248
37199,NC,Yancey County,0.9618156856015102
38001,ND,Adams County,0.9677187948350072
38003,ND,Barnes County,0.962406015037594
38005,ND,Benson County,0.9343236903831118
38007,ND,Billings County,0.9925
38009,ND,Bottineau County,0.9791075573897344
38011,ND,Bowman County,0.9841125737630504
38013,ND,Burke County,0.9835526315789476
38015,ND,Burleigh County,0.9735452252938098
38017,ND,Cass County,0.9589323952278984
38019,ND,Cavalier County,0.9644268774703556
38021,ND,Dickey County,0.9687607277720564
38023,ND,Divide County,0.9694072657743786
38025,ND,Dunn County,0.9857641686811712
38027,ND,Eddy County,0.978102189781022
38029,ND,Emmons County,0.9864975450081832
38031,ND,Foster County,0.967556253270539
38033,ND,Golden Valley County,0.98068669527897
38035,ND,Grand Forks County,0.96086015227809
38037,ND,Grant County,0.989842559674962
38039,ND,Griggs County,0.978401727861771
38041,ND,Hettinger County,0.9881154499151104
38043,ND,Kidder County,0.982086406743941
38045,ND,LaMoure County,0.9845422116527944
38047,ND,Logan County,0.9891146589259796
38049,ND,McHenry County,0.9819594086695064
38051,ND,McIntosh County,0.9813519813519812
38053,ND,McKenzie County,0.9856858542559708
38055,ND,McLean County,0.985968784486836
38057,ND,Mercer County,0.98173749786653
38059,ND,Morton County,0.9806642402183804
38061,ND,Mountrail County,0.979214195183777
38063,ND,Nelson County,0.9473282442748092
38065,ND,Oliver County,0.9924290220820188
38067,ND,Pembina County,0.9703307392996108
38069,ND,Pierce County,0.9724875811998472
38071,ND,Ramsey County,0.9654915960136844
